page_num,text,fontname,size,top_x0_pt,top_y0_pt,top_x1_pt,top_y1_pt,pdf_x0_pt,pdf_y0_pt,pdf_x1_pt,pdf_y1_pt,center_x_pt,center_y_top_pt,center_y_pdf_pt,page_width_pt,page_height_pt
1,p,BCDFEE+Arial-BoldMT,11.0,240.544,36.20999999999992,247.265,47.20999999999992,240.544,794.6900244140626,247.265,805.6900244140626,243.90449999999998,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,u,BCDFEE+Arial-BoldMT,11.0,247.232,36.20999999999992,253.953,47.20999999999992,247.232,794.6900244140626,253.953,805.6900244140626,250.5925,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,b,BCDFEE+Arial-BoldMT,11.0,253.953,36.20999999999992,260.674,47.20999999999992,253.953,794.6900244140626,260.674,805.6900244140626,257.3135,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,l,BCDFEE+Arial-BoldMT,11.0,260.63,36.20999999999992,263.688,47.20999999999992,260.63,794.6900244140626,263.688,805.6900244140626,262.159,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,i,BCDFEE+Arial-BoldMT,11.0,263.721,36.20999999999992,266.779,47.20999999999992,263.721,794.6900244140626,266.779,805.6900244140626,265.25,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,c,BCDFEE+Arial-BoldMT,11.0,266.812,36.20999999999992,272.928,47.20999999999992,266.812,794.6900244140626,272.928,805.6900244140626,269.87,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1, ,BCDFEE+Arial-BoldMT,11.0,272.928,36.20999999999992,275.986,47.20999999999992,272.928,794.6900244140626,275.986,805.6900244140626,274.457,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,o,BCDFEE+Arial-BoldMT,11.0,275.986,36.20999999999992,282.707,47.20999999999992,275.986,794.6900244140626,282.707,805.6900244140626,279.3465,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,f,BCDFEE+Arial-BoldMT,11.0,282.707,36.20999999999992,286.37,47.20999999999992,282.707,794.6900244140626,286.37,805.6900244140626,284.5385,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1, ,BCDFEE+Arial-BoldMT,11.0,286.403,36.20999999999992,289.461,47.20999999999992,286.403,794.6900244140626,289.461,805.6900244140626,287.932,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,t,BCDFEE+Arial-BoldMT,11.0,289.494,36.20999999999992,293.15700000000004,47.20999999999992,289.494,794.6900244140626,293.15700000000004,805.6900244140626,291.32550000000003,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,h,BCDFEE+Arial-BoldMT,11.0,293.17900000000003,36.20999999999992,299.90000000000003,47.20999999999992,293.17900000000003,794.6900244140626,299.90000000000003,805.6900244140626,296.53950000000003,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,e,BCDFEE+Arial-BoldMT,11.0,299.90000000000003,36.20999999999992,306.016,47.20999999999992,299.90000000000003,794.6900244140626,306.016,805.6900244140626,302.958,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1, ,BCDFEE+Arial-BoldMT,11.0,305.983,36.20999999999992,309.041,47.20999999999992,305.983,794.6900244140626,309.041,805.6900244140626,307.512,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,P,BCDFEE+Arial-BoldMT,11.0,309.074,36.20999999999992,316.411,47.20999999999992,309.074,794.6900244140626,316.411,805.6900244140626,312.7425,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,h,BCDFEE+Arial-BoldMT,11.0,316.37800000000004,36.20999999999992,323.09900000000005,47.20999999999992,316.37800000000004,794.6900244140626,323.09900000000005,805.6900244140626,319.73850000000004,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
