page_num,block,line,word_no,text,top_x0_pt,top_y0_pt,top_x1_pt,top_y1_pt,pdf_x0_pt,pdf_y0_pt,pdf_x1_pt,pdf_y1_pt,center_x_pt,center_y_top_pt,center_y_pdf_pt,page_width_pt,page_height_pt
1,9,6,1,Leave,120.97596740722656,235.28001403808597,142.69598388671875,244.20001220703125,120.97596740722656,597.7000122070312,142.69598388671875,606.6200103759766,131.83597564697266,239.7400131225586,602.1600112915039,595.2999877929688,841.9000244140625
1,9,6,2,(Sec.,145.02999877929688,237.09002685546875,158.9980010986328,243.78001403808597,145.02999877929688,598.1200103759766,158.9980010986328,604.8099975585938,152.01399993896484,240.43502044677734,601.4650039672852,595.2999877929688,841.9000244140625
1,9,6,3,"25,",160.71400451660156,237.09002685546875,168.9820098876953,243.78001403808597,160.71400451660156,598.1200103759766,168.9820098876953,604.8099975585938,164.84800720214844,240.43502044677734,601.4650039672852,595.2999877929688,841.9000244140625
1,9,6,4,Rule,170.69801330566406,237.09002685546875,182.93801879882807,243.78001403808597,170.69801330566406,598.1200103759766,182.93801879882807,604.8099975585938,176.81801605224607,240.43502044677734,601.4650039672852,595.2999877929688,841.9000244140625
1,9,6,5,"XVI,",184.59402465820312,237.09002685546875,195.95802307128903,243.78001403808597,184.59402465820312,598.1200103759766,195.95802307128903,604.8099975585938,190.2760238647461,240.43502044677734,601.4650039672852,595.2999877929688,841.9000244140625
1,9,6,6,Omnibus,197.6740264892578,237.09002685546875,221.5660400390625,243.78001403808597,197.6740264892578,598.1200103759766,221.5660400390625,604.8099975585938,209.62003326416016,240.43502044677734,601.4650039672852,595.2999877929688,841.9000244140625
1,9,6,7,Rules,223.25804138183597,237.09002685546875,238.5520477294922,243.78001403808597,223.25804138183597,598.1200103759766,238.5520477294922,604.8099975585938,230.90504455566406,240.43502044677734,601.4650039672852,595.2999877929688,841.9000244140625
1,9,6,8,Implementing,240.2440490722656,237.09002685546875,276.1600036621094,243.78001403808597,240.2440490722656,598.1200103759766,276.1600036621094,604.8099975585938,258.2020263671875,240.43502044677734,601.4650039672852,595.2999877929688,841.9000244140625
1,9,6,9,E.O.,277.81597900390625,237.09002685546875,289.8699645996094,243.78001403808597,277.81597900390625,598.1200103759766,289.8699645996094,604.8099975585938,283.8429718017578,240.43502044677734,601.4650039672852,595.2999877929688,841.9000244140625
1,9,6,10,No.,291.5859375,237.09002685546875,300.8559265136719,243.78001403808597,291.5859375,598.1200103759766,300.8559265136719,604.8099975585938,296.22093200683594,240.43502044677734,601.4650039672852,595.2999877929688,841.9000244140625
1,9,6,11,292),302.5718994140625,237.09002685546875,314.4698486328125,243.78001403808597,302.5718994140625,598.1200103759766,314.4698486328125,604.8099975585938,308.5208740234375,240.43502044677734,601.4650039672852,595.2999877929688,841.9000244140625
1,9,8,0,Sick,53.79999923706055,251.37998962402344,68.89599609375,260.29998779296875,53.79999923706055,581.6000366210938,68.89599609375,590.5200347900391,61.34799766540527,255.8399887084961,586.0600357055664,595.2999877929688,841.9000244140625
1,9,8,1,Leave,71.09599304199219,251.37998962402344,92.93597412109376,260.29998779296875,71.09599304199219,581.6000366210938,92.93597412109376,590.5200347900391,82.01598358154297,255.8399887084961,586.0600357055664,595.2999877929688,841.9000244140625
1,9,8,2,(Sec.,95.2249984741211,253.19000244140625,109.1929931640625,259.8800048828125,95.2249984741211,582.02001953125,109.1929931640625,588.7100219726562,102.2089958190918,256.5350036621094,585.3650207519531,595.2999877929688,841.9000244140625
1,9,8,3,"43,",110.90899658203124,253.19000244140625,119.17698669433594,259.8800048828125,110.90899658203124,582.02001953125,119.17698669433594,588.7100219726562,115.0429916381836,256.5350036621094,585.3650207519531,595.2999877929688,841.9000244140625
1,9,8,4,Rule,120.89299011230467,253.19000244140625,133.13299560546875,259.8800048828125,120.89299011230467,582.02001953125,133.13299560546875,588.7100219726562,127.01299285888672,256.5350036621094,585.3650207519531,595.2999877929688,841.9000244140625
1,9,8,5,"XVI,",134.78900146484375,253.19000244140625,146.1529998779297,259.8800048828125,134.78900146484375,582.02001953125,146.1529998779297,588.7100219726562,140.47100067138672,256.5350036621094,585.3650207519531,595.2999877929688,841.9000244140625
1,9,8,6,Omnibus,147.86900329589844,253.19000244140625,171.6710205078125,259.8800048828125,147.86900329589844,582.02001953125,171.6710205078125,588.7100219726562,159.77001190185547,256.5350036621094,585.3650207519531,595.2999877929688,841.9000244140625
1,9,8,7,Rules,173.36302185058594,253.19000244140625,188.6570281982422,259.8800048828125,173.36302185058594,582.02001953125,188.6570281982422,588.7100219726562,181.01002502441406,256.5350036621094,585.3650207519531,595.2999877929688,841.9000244140625
1,9,8,8,Implementing,190.3490295410156,253.19000244140625,226.3610382080078,259.8800048828125,190.3490295410156,582.02001953125,226.3610382080078,588.7100219726562,208.35503387451172,256.5350036621094,585.3650207519531,595.2999877929688,841.9000244140625
1,9,8,9,E.O.,228.0170440673828,253.19000244140625,240.071044921875,259.8800048828125,228.0170440673828,582.02001953125,240.071044921875,588.7100219726562,234.0440444946289,256.5350036621094,585.3650207519531,595.2999877929688,841.9000244140625
1,9,8,10,No.,241.78704833984372,253.19000244140625,251.0570526123047,259.8800048828125,241.78704833984372,582.02001953125,251.0570526123047,588.7100219726562,246.42205047607422,256.5350036621094,585.3650207519531,595.2999877929688,841.9000244140625
1,9,8,11,292),252.77305603027344,253.19000244140625,264.6710205078125,259.8800048828125,252.77305603027344,582.02001953125,264.6710205078125,588.7100219726562,258.72203826904297,256.5350036621094,585.3650207519531,595.2999877929688,841.9000244140625
1,9,10,0,Maternity,53.79999923706055,267.48004150390625,86.79198455810547,276.4000244140625,53.79999923706055,565.5,86.79198455810547,574.4199829101562,70.29599189758301,271.9400329589844,569.9599914550781,595.2999877929688,841.9000244140625
1,9,10,1,Leave,88.99198150634766,267.48004150390625,110.71196746826172,276.4000244140625,88.99198150634766,565.5,110.71196746826172,574.4199829101562,99.85197448730469,271.9400329589844,569.9599914550781,595.2999877929688,841.9000244140625
